data,pressao_atm_max,pressao_atm_min,chuva_mm,temp_ar_max,temp_ar_min,umid_relat_max,umid_relat_min,rad_solar_total,temp_max,temp_min,temp_ar_media,umid_relat_media,vento_veloc,rad_solar_media,et0
2017-01-07 21:00:00,620.3358,599.8412,0.0,29.09,27.208,69.648,62.181,1627.226,21.29393,21.13221,28.01747,66.65919,2.633542,4.520071,0.0614959
2017-01-07 22:00:00,620.0488,599.7924,0.0,27.227,25.907,77.99,69.676,1624.294,21.81039,21.03654,26.49033,73.21346,2.15361,4.511928,0.04195572
2017-01-07 23:00:00,619.9817,599.7955,0.0,25.917,25.716,79.984,78.046,1643.81,22.09702,21.81175,25.79222,79.48772,2.514235,4.566138,0.0348749
2017-01-08 00:00:00,600.9219,599.7497,0.0,25.796,25.615,80.445,78.792,1625.091,22.0695,21.78405,25.71045,79.54736,2.57,4.514141,0.03511541
2017-01-08 01:00:00,620.2534,599.7985,0.0,25.746,25.537,80.279,79.154,1623.614,22.01371,21.81916,25.63347,79.74714,2.289584,4.510038,0.03243325
2017-01-08 02:00:00,619.8993,599.71,0.0,25.576,25.056,83.878,80.25,1588.387,22.17882,21.9111,25.2847,82.21706,1.890209,4.412187,0.02521554
2017-01-08 03:00:00,600.9554,599.8535,0.0,25.175,24.825,85.462,83.58,1600.646,22.35597,22.14898,24.99266,84.54632,1.995695,4.446238,0.02265532
2017-01-08 04:00:00,620.3328,599.7192,0.0,24.896,24.434,85.527,82.592,1540.874,22.29903,21.43161,24.7204,83.73837,1.316945,4.280207,0.01807408
2017-01-08 05:00:00,620.2625,599.7344,0.0,24.896,24.263,84.464,79.378,1490.89,21.95616,20.61709,24.64324,81.82468,1.129514,4.14136,0.01796192
2017-01-08 06:00:00,620.2656,599.7802,0.0,24.472,23.922,79.352,75.859,1436.349,20.63413,19.80024,24.2903,76.91338,0.8766667,3.989858,0.01847252
2017-01-08 07:00:00,600.8914,599.7375,0.0,24.453,23.782,79.16,77.48,1476.853,20.39314,19.79314,24.0026,78.57642,0.007152779,4.102368,0.003863573
2017-01-08 08:00:00,620.29,599.7802,0.0,25.697,24.453,77.484,68.285,1676.646,20.37278,19.35983,25.15137,73.05095,0.8336806,4.657349,0.02610527
2017-01-08 09:00:00,620.2869,599.6734,0.0,28.68,25.626,68.756,56.784,2094.011,19.91136,19.06162,26.73874,64.1228,1.712709,5.816699,0.06415217
2017-01-08 10:00:00,620.4091,599.8016,0.0,30.67,28.07,59.322,46.064,2708.165,19.83424,17.1858,29.09828,51.79026,1.509514,7.522681,0.08069922
2017-01-08 11:00:00,619.9084,599.7589,0.0,32.449,29.56,49.789,40.147,3464.859,18.74244,16.67317,30.96058,44.58793,1.595,9.624609,0.1010839
2017-01-08 12:00:00,620.0183,599.7344,0.0,33.538,31.32,45.331,38.173,3752.594,18.79487,16.7742,32.19799,41.64138,1.818125,10.42387,0.1216612
2017-01-08 13:00:00,600.9432,599.7527,0.0,34.326,32.348,42.509,36.281,3222.511,18.56003,16.76478,33.34929,38.73764,1.731111,8.951419,0.1232621
2017-01-08 14:00:00,620.1618,599.7497,0.0,34.197,32.518,40.552,36.988,2146.557,18.05882,16.66734,33.08064,38.68275,1.252917,5.962657,0.09060635
2017-01-08 15:00:00,619.939,599.8718,0.0,34.236,33.068,39.271,35.625,2111.62,17.94943,16.55655,33.55326,37.31855,1.391875,5.865612,0.1022084
2017-01-08 16:00:00,619.9847,599.7711,0.0,35.382,33.397,38.425,33.325,2149.847,18.17198,16.41184,34.4022,35.68357,1.173472,5.971798,0.09121791
2017-01-08 17:00:00,619.9481,599.8718,0.0,35.951,33.397,37.707,31.96,1849.964,17.44446,16.2399,34.4115,34.95694,0.8260418,5.138788,0.06689899
2017-01-08 18:00:00,620.1496,599.8168,0.0,34.146,32.847,36.904,34.358,1638.735,16.99421,15.83931,33.46335,35.84803,0.8403473,4.552041,0.06571166
2017-01-08 19:00:00,620.1252,599.7009,0.0,32.917,30.048,55.613,36.488,1555.182,20.25015,16.05688,31.75866,44.18717,1.440625,4.319949,0.07420118
2017-01-08 20:00:00,620.0549,599.7802,0.0,30.048,28.048,63.957,55.611,1583.002,20.61625,20.18268,28.94685,59.77313,2.136596,4.397228,0.06645749
2017-01-08 21:00:00,620.3113,599.9207,0.0,28.06,26.758,71.178,63.957,1624.829,21.12269,20.60721,27.36886,68.03126,1.92493,4.513415,0.04750468
2017-01-08 22:00:00,620.0427,599.7497,0.0,26.758,25.615,80.41,71.207,1641.607,22.034,21.1157,26.13637,76.34291,1.993542,4.560019,0.03511071
2017-01-08 23:00:00,620.3419,599.7772,0.0,25.626,25.075,83.371,80.406,1645.186,22.08789,21.87779,25.32413,81.56282,1.446389,4.569961,0.02203766
2017-01-09 00:00:00,620.3022,599.8993,0.0,25.085,24.774,85.785,83.369,1627.561,22.2681,22.06703,24.91541,84.65491,1.531945,4.521002,0.01908177
2017-01-09 01:00:00,620.3328,599.826,0.0,24.794,24.564,87.078,85.777,1603.407,22.30792,22.22833,24.67806,86.37642,1.220833,4.453908,0.01469179
2017-01-09 02:00:00,620.3389,599.9084,0.0,24.594,24.292,88.953,87.078,1552.54,22.40754,22.2975,24.46885,87.92279,0.5979167,4.312611,0.008238655
2017-01-09 03:00:00,620.2991,599.8962,0.0,24.292,23.912,90.434,88.953,1522.214,22.41235,22.24125,24.08331,89.80137,0.5166667,4.228374,0.006541238
2017-01-09 04:00:00,620.345,599.8107,0.0,23.993,23.732,91.46,90.304,1502.991,22.38729,22.23388,23.87307,90.84757,0.2300694,4.174975,0.003934151
2017-01-09 05:00:00,620.2259,599.768,0.0,23.802,23.572,91.859,91.406,1461.265,22.37464,22.18077,23.71532,91.69343,0.05326389,4.05907,0.002401294
2017-01-09 06:00:00,600.9036,599.765,0.0,23.742,23.43,92.644,91.844,1418.475,22.41321,22.13276,23.55381,92.38793,0.0,3.940207,0.001935519
2017-01-09 07:00:00,620.2656,599.9176,0.0,24.324,23.672,92.158,88.953,1511.087,22.46245,22.24051,23.86038,91.08049,0.313125,4.197463,0.006383335
2017-01-09 08:00:00,620.171,599.8718,0.0,27.438,24.292,89.074,67.644,2252.582,22.47585,20.263,25.90734,77.80625,2.238195,6.257172,0.05063944
2017-01-09 09:00:00,619.7589,599.826,0.0,28.35,26.257,68.531,63.715,2351.036,21.19077,19.82915,27.32135,66.38458,2.378194,6.530656,0.08064976
2017-01-09 10:00:00,620.29,599.7344,0.0,30.4,27.63,65.785,54.93,3032.539,21.27638,20.00857,29.08813,59.89002,1.700833,8.423718,0.07588131
2017-01-09 11:00:00,619.823,599.7497,0.0,31.81,29.59,57.282,47.866,3613.076,21.23692,19.25968,30.8334,52.71586,1.61382,10.03632,0.0883121
2017-01-09 12:00:00,620.0305,599.8565,0.0,33.487,31.041,52.666,43.426,3379.621,20.90192,18.92769,32.18023,47.76274,1.62986,9.387837,0.09926712
2017-01-09 13:00:00,620.0947,599.7558,0.0,33.966,31.47,50.117,41.574,3000.165,20.71614,18.69032,32.83464,44.9539,1.679584,8.333793,0.107246
2017-01-09 14:00:00,620.1038,599.7344,0.0,34.515,32.199,45.735,39.263,2488.037,20.11619,18.22867,33.60957,41.83112,1.255764,6.911215,0.08778847
2017-01-09 15:00:00,620.1435,599.8412,0.0,34.945,32.968,45.616,37.629,2315.241,20.35231,17.99399,33.93842,40.54143,0.7614582,6.431226,0.05791082
2017-01-09 16:00:00,619.9237,599.8412,0.0,34.863,33.526,43.279,37.068,2035.848,19.94091,17.83146,34.13874,39.57906,0.5847223,5.655132,0.04638302
2017-01-09 17:00:00,619.9847,599.8412,0.0,36.13,34.146,38.476,33.763,1875.713,19.43667,16.99813,34.99325,36.10942,1.103472,5.210314,0.08592654
2017-01-09 18:00:00,600.986,599.8443,0.0,34.544,31.888,49.853,35.818,1606.477,20.14315,17.00473,33.66407,39.11654,1.084306,4.462435,0.07870429
2017-01-09 19:00:00,620.0886,599.7344,0.0,31.848,29.458,59.468,49.912,1521.254,20.77009,20.12567,30.41807,55.89951,2.420764,4.225705,0.08213615
2017-01-09 20:00:00,620.0977,599.8779,0.0,29.439,28.169,63.519,59.496,1582.132,20.79778,20.60159,28.79739,61.66184,2.191388,4.39481,0.0641992
2017-01-09 21:00:00,620.3602,599.8596,0.0,28.178,27.178,66.922,63.545,1601.913,20.63358,20.28788,27.61794,64.9517,1.793889,4.449759,0.04986407
2017-01-09 22:00:00,620.3602,599.8321,0.0,27.188,26.096,76.609,66.922,1624.671,21.74451,20.51757,26.61787,71.91061,2.30882,4.512976,0.0460411
2017-01-09 23:00:00,620.3328,599.7344,0.0,26.226,26.007,80.785,76.632,1622.038,22.51015,21.72521,26.12021,78.71783,1.924166,4.505661,0.03100371
2017-01-10 00:00:00,620.3113,599.7589,0.0,26.077,25.997,82.218,80.781,1613.233,22.8043,22.48369,26.04055,81.77915,1.372431,4.481202,0.02142388
2017-01-10 01:00:00,620.2595,599.7497,1.016,26.058,24.934,89.734,82.102,1602.468,23.38171,22.74575,25.49397,86.23089,1.465278,4.451299,0.01704549
2017-01-10 02:00:00,600.9463,599.9573,0.0,25.275,24.884,89.796,82.938,1593.718,23.39685,22.02587,25.13126,86.04296,1.286458,4.426994,0.01570701
2017-01-10 03:00:00,620.1801,599.8993,0.0,25.275,25.056,83.414,79.816,1542.219,22.16548,21.50243,25.19359,80.90881,1.355139,4.283942,0.02163043
2017-01-10 04:00:00,620.1557,599.7344,0.0,25.216,24.946,80.598,79.367,1513.262,21.5997,21.35917,25.06761,80.20942,1.47368,4.203505,0.0235531
2017-01-10 05:00:00,620.1801,599.7344,0.0,24.966,24.594,83.464,80.494,1472.727,21.64128,21.37423,24.81082,81.75666,0.5360418,4.090909,0.01066992
2017-01-10 06:00:00,600.931,599.8871,0.0,24.674,24.523,84.863,83.39,1426.439,21.86423,21.62699,24.61326,84.07381,0.04055556,3.962331,0.002624531
2017-01-10 07:00:00,600.9097,599.8107,0.0,25.576,24.504,84.996,82.302,1513.884,22.4753,21.79905,24.86618,84.24454,0.0,4.205235,0.003766949
2017-01-10 08:00:00,620.2015,599.71,0.0,27.49,25.355,82.812,75.078,1843.939,23.06997,22.15521,26.04889,80.37967,0.9200003,5.122052,0.02227066
2017-01-10 09:00:00,620.1954,599.7344,0.0,28.188,26.688,76.947,69.404,2136.887,22.65669,21.75669,27.52907,72.37217,2.069514,5.935798,0.05984813
2017-01-10 10:00:00,600.9371,599.7344,0.0,29.88,27.618,71.031,60.892,2306.344,22.33709,21.26081,28.79494,66.00997,1.715694,6.40651,0.06394254
2017-01-10 11:00:00,620.29,599.7558,0.0,32.041,29.359,62.286,53.462,2637.287,22.17829,20.55401,30.64736,57.52934,1.816596,7.325798,0.0860329
2017-01-10 12:00:00,620.29,599.7344,0.0,33.407,30.15,58.926,48.772,2993.352,22.34938,20.50682,31.69746,53.12505,2.308611,8.314865,0.1185642
2017-01-10 13:00:00,620.2656,599.7344,0.0,33.876,31.618,56.268,46.361,2299.534,21.96614,19.70133,32.40234,50.39439,1.80625,6.387596,0.1013276
2017-01-10 14:00:00,620.3358,599.8412,0.0,34.614,32.796,47.9,42.5,2406.208,21.06775,19.41932,33.62238,45.33933,1.844722,6.683911,0.1156894
2017-01-10 15:00:00,619.9695,599.7558,0.0,35.023,32.518,49.49,39.107,1862.063,20.68217,18.80262,33.59193,44.40823,1.945139,5.172397,0.121929
2017-01-10 16:00:00,620.3419,599.9329,0.0,35.054,32.636,48.463,41.701,2569.951,21.06313,19.78309,33.74263,45.28279,1.778681,7.138752,0.1127364
2017-01-10 17:00:00,600.9463,599.7497,0.0,34.496,32.578,47.689,41.976,1652.683,20.30919,19.33786,33.25551,44.88163,1.722709,4.590787,0.1076189
2017-01-10 18:00:00,600.9585,599.6978,12.446,32.707,24.514,88.357,48.261,1564.325,23.67583,20.25015,26.2032,78.61932,1.740278,4.345346,0.03910244
2017-01-10 19:00:00,620.1893,599.7833,1.016,27.38,23.952,84.768,70.248,1769.644,23.4054,19.95458,25.77862,74.71487,3.230556,4.915677,0.04916471
2017-01-10 20:00:00,620.1557,599.826,0.0,25.516,24.535,81.527,73.46,1676.725,21.21012,20.42928,25.00321,77.75562,0.6586111,4.657569,0.01496183
2017-01-10 21:00:00,620.1526,599.7772,0.0,25.044,24.514,81.936,78.792,1525.756,21.41783,20.94249,24.80475,79.9905,0.6042361,4.238211,0.01263074
2017-01-10 22:00:00,620.0947,599.7222,0.0,25.114,24.915,81.828,78.656,1500.728,21.73049,21.12488,25.01145,80.40506,1.258264,4.168688,0.0209355
2017-01-10 23:00:00,620.0458,599.7985,0.0,25.094,24.925,83.574,81.766,1494.232,22.00796,21.69,24.99803,82.6739,1.098194,4.150645,0.01702208
2017-01-11 00:00:00,620.2137,599.7772,0.0,25.075,24.915,85.957,83.294,1521.348,22.55807,21.96549,25.00376,84.73444,1.785,4.225968,0.02086853
2017-01-11 01:00:00,620.1404,599.71,0.0,25.085,24.906,87.672,85.9,1558.549,22.81796,22.53538,25.01077,86.83227,1.785069,4.329303,0.01822791
2017-01-11 02:00:00,620.1099,599.8718,0.0,25.066,24.906,87.609,86.984,1564.766,22.82398,22.68762,25.00412,87.25297,1.847847,4.346572,0.01806633
2017-01-11 03:00:00,620.0947,599.7344,0.0,25.014,24.864,88.39,87.422,1554.434,22.91014,22.70784,24.94717,87.84162,1.764236,4.317872,0.01678723
2017-01-11 04:00:00,620.113,599.9359,0.0,24.915,24.664,88.316,86.865,1549.744,22.83529,22.49555,24.80997,87.53544,1.728194,4.304843,0.01688967
2017-01-11 05:00:00,620.0671,599.7497,0.0,24.695,24.382,91.292,88.156,1502.527,22.93839,22.59867,24.47359,90.14722,0.6840972,4.173686,0.007609508
2017-01-11 06:00:00,620.0671,599.9023,0.0,24.472,23.964,93.14,91.23,1458.001,22.97776,22.78936,24.22077,92.17609,0.1939583,4.050003,0.003365373
2017-01-11 07:00:00,600.9524,599.9329,0.0,24.925,23.893,93.73,90.283,1562.948,23.2758,22.76969,24.30919,92.42314,0.388125,4.341523,0.00663121
2017-01-11 08:00:00,619.9603,599.8412,0.0,25.134,24.864,91.109,88.128,1805.553,23.50395,22.90351,25.00009,89.74126,1.754028,5.015426,0.02064396
2017-01-11 09:00:00,610.7875,599.7253,0.0,26.538,25.134,88.476,80.604,2350.651,23.57631,22.68114,26.06763,83.32497,2.321735,6.529585,0.04061421
2017-01-11 10:00:00,620.0336,599.7711,0.0,28.118,26.077,81.512,71.193,2532.557,23.30679,22.15142,27.12078,76.35427,2.479861,7.03488,0.06021197
2017-01-11 11:00:00,620.2259,599.7802,0.0,29.06,27.136,75.094,68.18,2852.607,23.0282,22.02154,27.8622,72.5981,2.629028,7.923908,0.07396819
2017-01-11 12:00:00,620.2167,599.7161,0.0,30.26,27.759,72.355,61.826,2966.246,22.8569,21.6956,28.79009,67.94023,2.119375,8.239572,0.0734577
2017-01-11 13:00:00,620.1435,599.7497,0.0,30.93,29.27,65.894,57.501,2914.823,22.63815,21.13556,30.21181,61.50973,1.460209,8.09673,0.06546053
2017-01-11 14:00:00,620.2503,599.7222,0.0,31.138,29.701,61.243,55.591,1960.056,21.77416,20.80562,30.31172,58.59857,2.109513,5.4446,0.09335184
2017-01-11 15:00:00,620.2259,599.8107,0.0,32.199,29.77,61.066,45.949,2202.893,21.65809,18.41139,30.86052,53.93681,2.172848,6.119148,0.1075996
2017-01-11 16:00:00,620.1954,599.7253,0.0,32.318,30.609,55.029,45.281,2004.369,20.99459,18.43839,31.35372,50.12648,2.175901,5.567691,0.1168804
2017-01-11 17:00:00,620.3999,599.8016,0.0,31.82,30.1,58.039,50.474,1631.896,21.06259,19.79203,30.94172,53.57687,2.004305,4.533043,0.1001479
2017-01-11 18:00:00,619.9084,599.8993,0.0,30.4,28.228,67.262,56.705,1520.895,21.8115,20.60788,29.12012,63.26612,1.681042,4.224709,0.06635626
2017-01-11 19:00:00,620.348,599.8687,0.0,28.249,27.008,72.09,67.226,1477.037,21.7125,21.51878,27.60624,69.65758,0.7245833,4.102882,0.02222011
2017-01-11 20:00:00,620.2717,599.8657,0.0,27.027,26.106,76.136,72.084,1491.402,21.68783,21.53397,26.57503,74.09007,0.007013889,4.142783,0.002320542
2017-01-11 21:00:00,620.2839,599.8321,0.0,26.198,25.516,80.445,76.039,1497.434,21.91893,21.55083,25.96006,77.22761,0.1145833,4.159538,0.004726404
2017-01-11 22:00:00,600.9524,599.9359,0.0,25.525,24.744,86.392,80.445,1498.225,22.44358,21.91958,25.15129,84.27434,0.0,4.161736,0.002077929
2017-01-11 23:00:00,600.9432,599.9176,0.0,24.786,24.284,88.574,86.418,1496.88,22.44605,22.29064,24.56722,87.50931,0.0,4.158,0.002056241
2017-01-12 00:00:00,620.2564,599.7009,0.0,24.424,24.064,89.812,88.342,1512.445,22.42461,22.27687,24.3058,88.84332,0.05381944,4.201236,0.002641299
2017-01-12 01:00:00,620.2656,599.8871,0.0,24.144,23.952,90.781,89.781,1505.756,22.51036,22.2798,24.03548,90.41947,0.03284722,4.182656,0.002347683
2017-01-12 02:00:00,620.1771,599.8901,0.0,24.222,24.022,92.02,90.134,1541.114,22.69354,22.45829,24.14102,90.8327,0.3146527,4.280872,0.004641815
2017-01-12 03:00:00,620.2381,599.8077,0.0,24.304,24.042,92.678,91.964,1560.829,23.0394,22.68131,24.15455,92.41749,0.06298611,4.335635,0.002549584
2017-01-12 04:00:00,620.1954,599.7955,0.0,24.314,24.154,92.98,92.508,1542.637,23.07845,22.95688,24.2569,92.75537,0.0,4.285104,0.002084779
2017-01-12 05:00:00,620.2015,599.7497,0.0,24.182,23.903,93.346,92.91,1538.342,22.98706,22.77835,24.07232,93.12613,0.1080556,4.273171,0.002752809
2017-01-12 06:00:00,600.9158,599.8565,0.0,23.912,23.552,94.572,93.336,1512.658,22.83965,22.62739,23.76074,93.90716,0.03194445,4.201828,0.002217651
2017-01-12 07:00:00,620.1282,599.7497,0.0,24.484,23.552,94.818,93.066,1578.718,23.3434,22.65119,23.90891,94.39738,0.01305555,4.385328,0.003878491
2017-01-12 08:00:00,620.0641,599.8504,0.0,25.596,24.445,92.972,85.296,1919.421,23.31958,22.75653,24.88355,89.68784,1.537084,5.331724,0.01905761
2017-01-12 09:00:00,620.0366,599.8596,0.0,27.759,25.426,85.582,72.058,2798.507,23.10564,21.96573,26.74197,78.06588,2.224862,7.773631,0.05176373
2017-01-12 10:00:00,619.7405,599.6978,0.0,29.16,27.098,74.104,65.052,2798.967,22.68478,20.76627,28.08888,68.85446,2.418123,7.774907,0.07814863
2017-01-12 11:00:00,620.2869,599.8443,0.0,31.548,28.259,66.898,52.015,3210.464,21.95135,20.12257,29.76981,59.44857,2.016737,8.917955,0.08971899
2017-01-12 12:00:00,620.2991,599.7711,0.0,32.828,30.541,57.079,45.306,3993.762,21.72966,19.11782,31.93449,50.1089,1.772917,11.09378,0.1030162
2017-01-12 13:00:00,620.3389,599.7802,0.0,34.015,32.158,47.941,40.58,3825.049,20.37042,18.40095,33.22625,43.94083,2.176458,10.62514,0.1389521
2017-01-12 14:00:00,620.4335,599.8565,0.0,34.675,32.498,45.056,37.465,3251.724,19.91682,17.89378,33.84996,40.89025,2.034652,9.032566,0.1381316
2017-01-12 15:00:00,619.8749,599.7497,0.0,35.931,33.775,41.733,34.812,2926.453,19.76961,17.83418,34.90198,38.18608,1.661736,8.129036,0.1222127
2017-01-12 16:00:00,600.9799,599.8565,0.0,36.379,34.735,38.853,33.585,2322.475,18.83925,17.08981,35.47123,35.43235,1.839098,6.45132,0.1390986
2017-01-12 17:00:00,620.4182,599.8107,0.0,35.841,34.326,37.889,33.536,1767.098,18.04977,16.96602,34.92132,35.59276,2.00375,4.908607,0.147257
2017-01-12 18:00:00,620.3999,599.7863,0.0,34.287,33.136,39.017,36.821,1573.264,17.68261,16.92311,33.45268,38.00047,1.695765,4.370178,0.1191412
2017-01-12 19:00:00,619.9359,599.7222,0.0,33.158,30.92,50.771,37.966,1531.067,19.65782,16.74334,32.3496,41.93256,1.844445,4.252964,0.09385695
2017-01-12 20:00:00,620.4182,599.7527,0.0,30.97,28.42,58.5,50.316,1540.249,19.5756,19.01989,29.52105,54.17377,2.371041,4.27847,0.08210222
2017-01-12 21:00:00,620.348,599.7131,0.0,28.478,26.968,68.525,58.468,1593.507,20.73981,19.53611,27.7258,63.69419,2.32361,4.426409,0.06130267
2017-01-12 22:00:00,620.3297,599.8718,0.0,26.976,26.148,71.838,68.546,1629.641,20.83884,20.53109,26.54779,70.16911,1.963055,4.526782,0.04396886
2017-01-12 23:00:00,620.293,599.765,0.0,26.148,25.466,78.852,71.867,1654.716,21.55668,20.68554,25.83631,75.27816,1.321319,4.596434,0.02764145
2017-01-13 00:00:00,620.3358,599.7497,0.0,25.486,24.835,86.082,78.875,1643.496,22.39358,21.52557,25.11428,83.46765,0.9804164,4.565268,0.01527099
2017-01-13 01:00:00,620.3206,599.9451,0.0,24.854,24.504,88.672,86.07,1628.853,22.55816,22.31631,24.65187,87.35833,0.6388888,4.524592,0.009028017
2017-01-13 02:00:00,620.2808,599.7955,0.0,24.514,24.284,89.888,88.67,1629.142,22.59818,22.49615,24.38918,89.38212,0.8416665,4.525396,0.009308235
2017-01-13 03:00:00,620.2778,599.7344,0.0,24.292,24.154,90.523,89.855,1597.978,22.57732,22.47258,24.19934,90.3271,0.4072224,4.438827,0.005576749
2017-01-13 04:00:00,620.2991,599.8565,0.0,24.194,23.944,91.1,90.324,1572.314,22.56175,22.40458,24.10989,90.58395,0.5930555,4.367538,0.006756233
2017-01-13 05:00:00,600.9036,599.7344,0.0,23.984,23.632,92.57,91.039,1524.018,22.53741,22.28884,23.76042,91.80782,0.03194445,4.233383,0.002305252
2017-01-13 06:00:00,601.105,599.7955,0.0,23.922,23.522,92.619,88.722,1503.552,22.3788,21.94025,23.7487,90.73173,0.5742359,4.176533,0.006437127
2017-01-13 07:00:00,600.9097,599.7375,0.0,24.504,23.852,88.695,85.292,1603.534,22.00937,21.81788,24.09507,87.45483,1.160764,4.454262,0.0173897
2017-01-13 08:00:00,620.2137,599.7497,0.0,25.384,24.472,85.298,76.375,1798.84,21.88051,20.75242,25.04673,79.3969,2.291805,4.996778,0.04651314
2017-01-13 09:00:00,600.9036,599.8016,0.0,26.356,25.255,76.789,72.826,1955.815,21.27539,20.7686,25.59469,75.3712,1.823126,5.43282,0.04643832
2017-01-13 10:00:00,620.2442,599.6337,0.0,29.02,26.238,73.109,64.511,2601.042,22.28699,20.88165,27.10615,70.48064,1.97757,7.225115,0.06169563
2017-01-13 11:00:00,620.2778,599.71,0.0,30.76,27.888,68.792,53.968,2883.991,21.96571,20.24128,29.15053,62.0582,1.55632,8.011086,0.06682044
2017-01-13 12:00:00,620.3144,599.7222,0.0,32.041,30.13,57.708,47.619,3527.333,21.44911,19.05183,31.25602,51.30093,1.700902,9.798147,0.09529307
2017-01-13 13:00:00,620.3755,599.7344,0.0,34.095,31.25,50.599,40.097,3755.304,20.6471,18.18478,32.82432,44.95739,1.789583,10.4314,0.1148307
2017-01-13 14:00:00,620.348,599.826,0.0,34.634,32.378,43.281,37.525,3037.191,19.88507,17.33264,33.70181,40.71085,1.362638,8.436642,0.09733398
2017-01-13 15:00:00,619.942,599.7192,0.0,35.791,33.058,43.049,36.443,2861.466,20.67922,17.73391,34.48515,39.01592,1.430694,7.948517,0.1050803
2017-01-13 16:00:00,620.3602,599.765,0.0,36.193,34.216,40.042,35.658,2464.921,19.4197,17.6024,35.04679,37.65051,1.553681,6.847004,0.1154157
2017-01-13 17:00:00,620.2839,599.8107,0.0,35.542,33.986,38.019,34.787,1770.737,18.66518,17.18623,34.8727,36.40718,1.46993,4.918715,0.1101873
2017-01-13 18:00:00,620.0825,599.8168,0.0,34.645,32.758,42.455,35.558,1607.926,18.3923,16.68019,33.69241,37.82927,0.9357638,4.466461,0.07038429
2017-01-13 19:00:00,620.1252,599.765,0.0,32.748,29.85,52.712,42.214,1513.832,19.18841,18.16733,31.29068,47.3499,2.066666,4.20509,0.08997846
2017-01-13 20:00:00,620.3633,599.7833,0.0,29.859,27.839,63.615,52.712,1531.146,20.47569,19.16943,28.72475,59.39576,2.506666,4.253184,0.07381904
2017-01-13 21:00:00,620.3755,599.7344,0.0,27.829,26.867,68.832,63.613,1591.208,20.74583,20.19814,27.35121,65.79801,2.004375,4.420021,0.05203198
2017-01-13 22:00:00,620.3419,599.7131,0.0,26.857,26.007,71.518,68.277,1626.525,20.65328,20.30484,26.38946,69.85332,1.417778,4.518126,0.03551679
2017-01-13 23:00:00,619.9481,599.826,0.0,26.016,25.336,77.552,71.516,1623.774,21.16421,20.47586,25.68339,74.78248,1.576042,4.510482,0.03160302
2017-01-14 00:00:00,620.3877,599.7344,0.0,25.355,24.934,82.18,77.52,1624.616,21.71517,21.1294,25.11867,80.20663,1.68736,4.512822,0.02586867
